"PROVINCIA";"CANTÓN";"MES";"DIA";"HORA";"CLASE";"CAUSA";"ZONA";"NUM_FALLECIDO";"NUM_LESIONADO";"TOTAL_VICTIMAS"
10;"1001";10;4;7;3;7;1;0;1;1
17;"1701";10;4;7;3;8;1;0;0;0
9;"0901";10;4;7;5;4;1;0;1;1
17;"1701";10;4;7;3;3;2;0;3;3
12;"1210";10;4;8;3;4;2;0;0;0
17;"1701";10;4;8;3;4;1;0;0;0
9;"0907";10;4;8;2;4;1;0;2;2
17;"1701";10;4;10;3;7;1;0;1;1
9;"0901";10;4;11;3;3;1;0;0;0
9;"0904";10;4;12;3;7;2;0;1;1
9;"0906";10;4;13;1;4;2;0;1;1
9;"0901";10;4;13;7;3;1;0;1;1
12;"1205";10;4;13;4;4;2;0;0;0
9;"0901";10;4;13;3;7;1;0;1;1
9;"0925";10;4;13;1;4;2;0;1;1
17;"1701";10;4;13;3;1;1;0;0;0
17;"1701";10;4;13;5;4;1;0;0;0
12;"1205";10;4;14;3;7;1;0;1;1
1;"0101";10;4;15;3;4;1;0;0;0
1;"0101";10;4;15;7;4;2;0;1;1
13;"1308";10;4;16;3;4;1;0;0;0
17;"1701";10;4;16;5;8;1;0;0;0
12;"1205";10;4;17;5;4;1;0;1;1
9;"0910";10;4;17;5;4;2;0;1;1
10;"1001";10;4;17;3;7;1;0;0;0
9;"0911";10;4;17;1;4;2;0;1;1
12;"1205";10;4;18;3;7;1;0;0;0
23;"2301";10;4;18;4;4;2;0;1;1
9;"0901";10;4;19;3;2;1;0;3;3
11;"1101";10;4;19;3;4;1;0;1;1
10;"1001";10;4;19;3;3;1;0;1;1
7;"0701";10;4;20;3;7;1;0;2;2
14;"1404";10;4;21;1;4;2;0;3;3
1;"0101";10;4;21;1;4;1;0;1;1
18;"1801";10;4;21;3;2;2;0;1;1
10;"1006";10;4;21;7;3;2;1;2;3
17;"1701";10;4;22;3;8;2;0;0;0
11;"1101";10;4;23;3;7;1;0;1;1
24;"2402";10;4;23;3;7;2;1;0;1
1;"0101";10;4;23;3;1;1;0;1;1
9;"0901";10;5;0;7;10;1;0;1;1
24;"2403";10;5;1;4;4;2;0;0;0
1;"0101";10;5;2;7;4;1;0;1;1
9;"0920";10;5;2;3;4;2;0;2;2
9;"0901";10;5;3;7;3;1;0;0;0
18;"1801";10;5;4;4;4;1;0;1;1
9;"0901";10;5;6;4;3;1;0;0;0
9;"0901";10;5;6;7;8;1;0;0;0
9;"0907";10;5;6;7;4;1;0;1;1
11;"1101";10;5;7;3;7;1;0;1;1
9;"0901";10;5;7;3;4;1;0;2;2
17;"1701";10;5;8;8;8;1;0;0;0
9;"0901";10;5;8;7;8;1;0;2;2
18;"1801";10;5;9;3;4;1;0;0;0
17;"1701";10;5;9;3;8;1;0;0;0
9;"0907";10;5;9;5;4;1;0;0;0
12;"1205";10;5;10;3;7;1;0;2;2
22;"2203";10;5;10;7;3;2;0;1;1
13;"1308";10;5;11;4;2;1;0;0;0
9;"0911";10;5;12;5;4;2;0;5;5
17;"1701";10;5;12;3;4;1;0;0;0
18;"1801";10;5;13;1;4;1;0;1;1
9;"0910";10;5;13;5;4;1;1;0;1
1;"0101";10;5;13;3;4;1;0;1;1
9;"0901";10;5;14;3;7;1;0;1;1
14;"1401";10;5;15;3;4;1;0;0;0
13;"1308";10;5;15;3;2;1;0;0;0
12;"1207";10;5;15;3;4;2;1;0;1
9;"0901";10;5;15;3;4;1;0;2;2
17;"1701";10;5;16;1;4;2;0;1;1
9;"0907";10;5;16;4;4;1;0;2;2
9;"0920";10;5;17;3;4;2;1;1;2
17;"1701";10;5;17;3;8;1;0;1;1
9;"0907";10;5;17;7;4;1;0;2;2
9;"0921";10;5;17;3;7;2;0;2;2
1;"0101";10;5;18;1;1;1;0;1;1
24;"2401";10;5;18;6;4;2;0;1;1
1;"0115";10;5;18;3;7;2;1;0;1
17;"1708";10;5;18;3;4;1;3;2;5
17;"1701";10;5;18;4;4;1;0;0;0
23;"2301";10;5;18;1;4;2;0;1;1
1;"0101";10;5;18;3;1;1;0;0;0
13;"1309";10;5;18;4;4;2;0;2;2
1;"0103";10;5;18;3;3;2;1;1;2
17;"1701";10;5;18;4;3;1;0;1;1
12;"1207";10;5;19;3;7;2;0;6;6
9;"0901";10;5;19;3;3;1;0;1;1
17;"1701";10;5;19;8;3;2;0;0;0
9;"0901";10;5;19;3;3;1;0;1;1
9;"0901";10;5;19;4;3;1;0;0;0
17;"1701";10;5;19;3;3;1;0;4;4
7;"0709";10;5;20;3;7;2;0;1;1
1;"0101";10;5;20;3;7;1;0;3;3
9;"0901";10;5;20;3;3;1;0;1;1
18;"1801";10;5;21;3;7;1;0;1;1
1;"0101";10;5;21;7;1;1;0;3;3
9;"0901";10;5;22;5;3;1;0;1;1
17;"1701";10;5;22;4;8;1;0;0;0
9;"0901";10;5;23;7;3;1;1;0;1
9;"0906";10;5;23;3;7;2;0;2;2
23;"2301";10;5;23;4;3;1;0;0;0
17;"1701";10;6;0;4;8;1;0;0;0
9;"0901";10;6;1;7;3;1;0;1;1
9;"0901";10;6;1;7;3;1;0;0;0
23;"2301";10;6;1;4;3;1;0;0;0
9;"0901";10;6;1;7;3;1;0;1;1
17;"1701";10;6;2;4;8;1;0;0;0
18;"1801";10;6;2;7;7;1;0;0;0
17;"1701";10;6;3;3;8;1;1;0;1
12;"1210";10;6;3;3;4;2;0;1;1
17;"1701";10;6;3;8;7;1;0;1;1
17;"1701";10;6;4;3;1;1;0;0;0
1;"0101";10;6;4;5;4;1;0;1;1
18;"1801";10;6;4;3;1;1;0;0;0
17;"1701";10;6;4;4;8;1;0;0;0
17;"1701";10;6;5;3;8;2;0;2;2
23;"2301";10;6;5;7;2;2;0;0;0
17;"1701";10;6;5;3;1;2;0;0;0
6;"0607";10;6;7;3;3;2;0;0;0
13;"1313";10;6;8;1;4;2;0;2;2
9;"0901";10;6;8;3;3;1;0;1;1
9;"0911";10;6;9;2;5;2;0;1;1
17;"1701";10;6;9;4;3;1;0;1;1
9;"0907";10;6;9;3;4;1;0;0;0
18;"1802";10;6;10;1;4;2;0;1;1
9;"0901";10;6;10;1;3;1;0;1;1
11;"1101";10;6;11;1;5;1;0;1;1
1;"0101";10;6;11;7;4;2;0;1;1
17;"1701";10;6;11;3;9;2;0;0;0
13;"1308";10;6;12;3;4;1;0;0;0
17;"1701";10;6;12;3;4;1;0;0;0
13;"1306";10;6;12;7;4;2;0;0;0
13;"1308";10;6;12;3;4;1;0;0;0
13;"1308";10;6;12;4;3;1;0;0;0
1;"0101";10;6;13;1;5;2;0;1;1
1;"0101";10;6;13;4;1;2;0;0;0
9;"0907";10;6;14;5;4;1;1;0;1
17;"1701";10;6;15;4;8;2;0;0;0
18;"1801";10;6;15;3;3;2;0;2;2
9;"0901";10;6;15;4;4;1;0;0;0
17;"1701";10;6;15;7;8;1;0;1;1
17;"1701";10;6;16;1;5;1;0;1;1
1;"0101";10;6;16;3;7;1;0;1;1
1;"0101";10;6;16;3;4;1;0;1;1
18;"1807";10;6;16;3;4;2;0;0;0
1;"0101";10;6;16;3;7;1;0;0;0
17;"1701";10;6;17;4;8;1;0;0;0
9;"0907";10;6;17;7;4;1;0;1;1
9;"0901";10;6;17;3;7;1;0;2;2
5;"0505";10;6;17;7;4;2;0;2;2
24;"2401";10;6;19;8;10;1;0;1;1
9;"0901";10;6;19;1;3;1;0;1;1
9;"0901";10;6;19;7;3;1;0;1;1
12;"1210";10;6;19;7;4;2;0;0;0
9;"0906";10;6;19;3;4;2;1;0;1
9;"0921";10;6;19;6;4;1;0;1;1
17;"1701";10;6;19;3;1;1;0;1;1
17;"1701";10;6;19;8;7;2;0;2;2
9;"0901";10;6;20;1;3;1;0;1;1
7;"0706";10;6;20;3;7;2;0;1;1
9;"0921";10;6;20;1;4;2;0;2;2
9;"0901";10;6;20;1;8;1;0;1;1
9;"0901";10;6;20;1;3;1;0;1;1
9;"0901";10;6;21;3;3;1;0;1;1
18;"1808";10;6;21;7;4;2;1;0;1
17;"1701";10;6;21;3;4;1;0;0;0
13;"1314";10;6;21;3;7;2;0;3;3
9;"0907";10;6;21;4;4;1;0;0;0
17;"1701";10;6;22;3;7;1;0;1;1
9;"0910";10;6;22;1;4;1;0;1;1
9;"0901";10;6;22;3;7;1;0;0;0
9;"0901";10;6;22;2;4;1;0;1;1
13;"1301";10;6;23;7;4;2;0;0;0
12;"1205";10;6;23;3;4;1;0;1;1
18;"1801";10;6;23;7;3;1;0;1;1
13;"1301";10;6;23;7;4;2;0;0;0
7;"0701";10;7;0;3;7;1;0;2;2
9;"0901";10;7;0;3;1;1;0;1;1
7;"0706";10;7;1;3;7;2;0;1;1
9;"0922";10;7;1;2;5;2;0;2;2
13;"1308";10;7;1;3;4;1;0;0;0
17;"1701";10;7;2;7;3;1;0;1;1
23;"2301";10;7;2;3;8;1;0;2;2
9;"0901";10;7;2;1;3;1;0;1;1
6;"0607";10;7;2;3;3;2;1;0;1
6;"0601";10;7;3;3;7;1;0;1;1
7;"0701";10;7;3;3;7;1;0;1;1
11;"1101";10;7;3;3;1;1;0;2;2
9;"0927";10;7;3;2;5;2;0;2;2
1;"0101";10;7;3;7;1;1;0;2;2
22;"2204";10;7;3;1;4;1;1;0;1
9;"0901";10;7;3;7;3;1;0;2;2
17;"1701";10;7;4;4;3;1;0;0;0
17;"1701";10;7;4;4;3;1;0;0;0
9;"0901";10;7;4;1;3;1;0;3;3
22;"2201";10;7;4;1;3;1;1;0;1
6;"0607";10;7;4;4;1;2;0;0;0
9;"0916";10;7;4;3;7;2;1;0;1
7;"0701";10;7;5;3;3;1;0;1;1
17;"1701";10;7;5;4;3;1;0;0;0
3;"0304";10;7;6;3;4;2;0;0;0
23;"2301";10;7;6;7;3;1;0;0;0
9;"0901";10;7;7;3;3;1;0;2;2
17;"1701";10;7;7;4;4;1;0;0;0
9;"0910";10;7;7;5;4;2;0;2;2
24;"2403";10;7;7;3;7;1;0;0;0
8;"0804";10;7;8;3;7;2;1;0;1
1;"0101";10;7;8;7;1;1;0;1;1
9;"0901";10;7;8;3;3;1;0;1;1
24;"2403";10;7;9;4;4;1;0;0;0
17;"1701";10;7;9;4;2;1;0;0;0
9;"0912";10;7;9;3;7;1;0;2;2
12;"1203";10;7;10;3;7;2;0;1;1
17;"1704";10;7;11;1;5;2;1;0;1
23;"2301";10;7;13;1;4;1;0;0;0
23;"2301";10;7;13;1;4;1;0;1;1
9;"0901";10;7;13;3;7;1;0;2;2
9;"0909";10;7;14;1;4;1;0;3;3
17;"1701";10;7;14;3;7;2;0;1;1
17;"1701";10;7;14;3;7;1;0;1;1
9;"0901";10;7;14;1;3;1;0;1;1
9;"0919";10;7;15;5;4;2;0;1;1
17;"1701";10;7;15;3;2;2;0;0;0
1;"0101";10;7;15;3;7;2;0;1;1
9;"0910";10;7;16;3;4;2;0;1;1
12;"1201";10;7;16;3;4;2;1;0;1
17;"1701";10;7;16;8;3;1;0;0;0
9;"0916";10;7;17;4;4;2;0;0;0
23;"2301";10;7;17;3;4;1;0;1;1
17;"1701";10;7;17;3;7;1;0;0;0
17;"1703";10;7;17;4;4;2;0;0;0
9;"0901";10;7;18;1;4;1;0;1;1
9;"0910";10;7;18;2;5;1;0;1;1
17;"1701";10;7;18;3;4;1;0;2;2
13;"1313";10;7;18;3;7;2;0;0;0
9;"0907";10;7;18;4;4;1;0;0;0
9;"0901";10;7;18;7;4;1;0;1;1
9;"0901";10;7;18;1;3;1;0;1;1
8;"0806";10;7;19;3;9;2;2;0;2
9;"0921";10;7;19;1;4;2;0;1;1
1;"0101";10;7;19;3;1;2;0;3;3
9;"0901";10;7;19;3;7;1;0;4;4
9;"0901";10;7;20;7;3;1;0;4;4
9;"9004";10;7;20;7;4;2;0;0;0
9;"0901";10;7;20;7;3;1;0;2;2
18;"1801";10;7;20;1;4;2;0;1;1
13;"1308";10;7;21;3;4;1;0;0;0
1;"0111";10;7;21;3;7;2;0;1;1
9;"0911";10;7;21;7;4;2;1;4;5
18;"1807";10;7;23;7;4;2;1;2;3
17;"1701";10;7;23;8;1;1;0;2;2
9;"0906";10;1;0;4;4;1;0;0;0
1;"0101";10;1;0;4;4;2;0;0;0
9;"0921";10;1;1;3;4;1;1;0;1
7;"0701";10;1;1;5;7;1;0;0;0
13;"1308";10;1;2;4;4;1;0;0;0
9;"0901";10;1;3;7;3;1;0;1;1
3;"0305";10;1;5;4;4;2;1;0;1
17;"1701";10;1;6;6;4;2;0;0;0
1;"0101";10;1;7;1;5;1;0;2;2
9;"0907";10;1;7;1;4;1;0;0;0
23;"2301";10;1;7;3;2;1;0;1;1
17;"1701";10;1;7;1;5;1;0;2;2
9;"0901";10;1;8;3;7;1;0;0;0
9;"0901";10;1;8;1;5;1;0;1;1
9;"0901";10;1;8;1;4;1;0;2;2
17;"1703";10;1;8;3;4;2;1;0;1
9;"0912";10;1;8;3;4;2;0;1;1
9;"0901";10;1;9;7;6;1;1;0;1
9;"0901";10;1;10;7;3;1;0;1;1
13;"1308";10;1;10;3;4;1;0;0;0
12;"1212";10;1;11;7;4;2;1;0;1
9;"0901";10;1;11;1;10;1;0;1;1
9;"0901";10;1;12;3;4;1;0;0;0
7;"0701";10;1;13;1;7;1;1;0;1
9;"0901";10;1;14;3;3;1;0;1;1
9;"0901";10;1;14;3;7;1;0;2;2
18;"1801";10;1;14;7;4;2;1;3;4
23;"2301";10;1;15;7;3;1;0;1;1
1;"0101";10;1;15;7;1;1;0;1;1
24;"2401";10;1;15;3;7;2;1;1;2
13;"1308";10;1;15;4;4;1;0;0;0
23;"2301";10;1;15;3;4;2;0;0;0
7;"0710";10;1;16;7;4;2;0;0;0
9;"0925";10;1;17;3;4;2;0;1;1
1;"0101";10;1;17;3;4;1;0;0;0
12;"1201";10;1;17;3;7;2;0;0;0
9;"0906";10;1;17;1;4;2;0;1;1
11;"1101";10;1;17;8;1;1;0;0;0
9;"0909";10;1;18;1;4;1;0;1;1
8;"0806";10;1;18;3;4;2;0;1;1
1;"0101";10;1;19;1;4;2;0;1;1
7;"0701";10;1;19;1;3;1;1;0;1
1;"0101";10;1;19;4;4;1;0;2;2
9;"0907";10;1;19;1;4;1;0;0;0
17;"1701";10;1;20;3;1;2;0;2;2
12;"1207";10;1;20;5;4;2;1;1;2
9;"0913";10;1;21;2;5;2;0;1;1
1;"0110";10;1;22;3;4;2;0;6;6
9;"0901";10;2;1;7;3;1;0;1;1
9;"0910";10;2;4;3;4;2;1;1;2
17;"1701";10;2;5;3;2;1;0;1;1
9;"0901";10;2;7;7;10;1;0;2;2
22;"2204";10;2;7;4;3;1;1;0;1
11;"1101";10;2;8;3;4;1;0;0;0
17;"1701";10;2;8;1;5;1;0;1;1
9;"0910";10;2;8;2;5;1;0;1;1
18;"1801";10;2;8;3;4;2;0;0;0
17;"1701";10;2;8;5;4;1;0;0;0
24;"2402";10;2;9;3;7;1;0;1;1
9;"0901";10;2;9;3;7;1;0;1;1
9;"0901";10;2;10;1;4;1;0;2;2
18;"1801";10;2;11;7;7;2;0;2;2
17;"1701";10;2;11;3;7;1;0;0;0
1;"0101";10;2;11;1;4;1;0;1;1
17;"1701";10;2;11;1;5;1;0;1;1
11;"1101";10;2;11;3;4;1;0;0;0
23;"2301";10;2;12;3;3;1;0;1;1
9;"0916";10;2;13;2;5;2;0;1;1
1;"0101";10;2;15;3;7;1;0;2;2
9;"0901";10;2;17;8;6;1;0;1;1
17;"1701";10;2;17;1;5;1;0;2;2
12;"1208";10;2;17;3;4;1;0;1;1
6;"0607";10;2;17;3;4;2;0;0;0
9;"0916";10;2;17;1;4;2;0;1;1
17;"1701";10;2;19;5;4;1;0;0;0
11;"1101";10;2;19;3;1;1;0;0;0
12;"1208";10;2;20;3;7;1;0;3;3
9;"0910";10;2;21;2;5;1;0;1;1
9;"0912";10;2;21;3;7;1;0;1;1
12;"1205";10;2;22;3;7;1;0;3;3
12;"1208";10;2;22;2;5;1;0;1;1
12;"1208";10;2;23;2;5;1;0;2;2
17;"1701";10;2;23;3;2;1;0;0;0
9;"0901";11;3;0;3;7;1;0;1;1
11;"1101";11;3;0;1;7;1;0;0;0
17;"1701";11;3;0;4;3;1;0;0;0
9;"0901";11;3;1;3;4;1;0;1;1
11;"1101";11;3;1;3;1;1;0;0;0
9;"0901";11;3;1;3;7;1;0;3;3
9;"0901";11;3;3;3;10;1;0;2;2
9;"0910";11;3;3;4;4;1;0;0;0
23;"2301";11;3;3;5;4;1;0;0;0
9;"0921";11;3;4;4;4;2;0;1;1
9;"0901";11;3;4;3;4;1;0;1;1
17;"1701";11;3;4;4;3;1;0;0;0
6;"0601";11;3;4;3;1;2;5;0;5
9;"0901";11;3;5;3;3;1;0;0;0
17;"1701";11;3;5;4;3;1;0;0;0
13;"1315";11;3;5;3;7;1;0;1;1
10;"1004";11;3;7;3;4;2;0;4;4
17;"1701";11;3;7;5;4;2;0;0;0
9;"0907";11;3;8;7;4;1;0;0;0
9;"0901";11;3;8;3;7;1;0;1;1
17;"1701";11;3;9;3;4;2;0;1;1
11;"1101";11;3;10;5;4;1;0;1;1
9;"0901";11;3;10;1;7;1;0;2;2
17;"1701";11;3;10;3;3;1;0;0;0
9;"0901";11;3;11;7;4;1;0;1;1
9;"0901";11;3;11;3;4;1;0;1;1
17;"1701";11;3;12;3;3;1;0;2;2
9;"0901";11;3;12;3;7;1;0;2;2
24;"2401";11;3;12;1;4;1;0;1;1
19;"1901";11;3;12;3;4;1;0;1;1
7;"0702";11;3;13;3;4;2;0;0;0
13;"1301";11;3;14;1;7;1;0;0;0
9;"0903";11;3;15;1;4;1;0;1;1
9;"0901";11;3;15;3;7;1;0;1;1
23;"2301";11;3;15;8;10;2;2;1;3
23;"2302";11;3;15;5;4;2;1;1;2
11;"1101";11;3;16;3;4;1;0;1;1
9;"0901";11;3;16;1;4;1;0;1;1
23;"2301";11;3;16;7;4;2;0;1;1
9;"0901";11;3;17;1;4;1;0;1;1
9;"0907";11;3;18;4;4;1;1;0;1
9;"0910";11;3;18;3;7;2;0;2;2
12;"1205";11;3;18;3;7;1;0;2;2
23;"2301";11;3;19;7;3;1;0;1;1
12;"1205";11;3;19;3;7;1;0;0;0
17;"1701";11;3;19;7;3;1;0;1;1
7;"0702";11;3;20;3;4;1;0;1;1
17;"1701";11;3;20;3;7;1;0;0;0
5;"0502";11;3;20;7;3;2;1;0;1
9;"0901";11;3;21;1;7;1;0;2;2
9;"0901";11;3;21;3;3;1;0;1;1
1;"0108";11;3;22;1;4;1;0;1;1
17;"1701";11;3;23;8;3;1;0;0;0
23;"2301";11;3;23;3;1;1;0;0;0
23;"2301";11;3;23;7;3;1;0;0;0
17;"1701";11;3;23;3;7;1;0;2;2
17;"1701";11;4;0;7;4;1;0;1;1
14;"1401";11;4;0;7;4;1;0;1;1
9;"0901";11;4;1;3;3;1;0;3;3
17;"1701";11;4;1;3;1;1;0;1;1
11;"1101";11;4;2;4;1;1;0;0;0
18;"1801";11;4;3;7;3;2;0;3;3
17;"1701";11;4;4;4;3;1;0;1;1
22;"2201";11;4;4;6;3;1;0;0;0
10;"1001";11;4;4;3;7;1;0;1;1
8;"0801";11;4;6;7;3;1;1;1;2
9;"0901";11;4;7;3;10;1;0;0;0
1;"0101";11;4;7;1;4;2;0;2;2
9;"0901";11;4;8;3;1;1;0;2;2
23;"2301";11;4;8;1;4;1;0;1;1
9;"0903";11;4;9;3;7;2;0;5;5
19;"1905";11;4;9;7;3;2;0;2;2
17;"1701";11;4;10;3;1;1;0;1;1
17;"1701";11;4;10;4;3;1;0;0;0
1;"0101";11;4;12;3;7;1;0;0;0
9;"0909";11;4;13;3;7;1;0;2;2
11;"1101";11;4;14;7;4;2;1;0;1
17;"1701";11;4;14;3;7;1;0;0;0
9;"0901";11;4;14;1;4;1;0;1;1
23;"2301";11;4;14;3;7;2;0;1;1
13;"1309";11;4;14;7;4;2;0;0;0
11;"1101";11;4;14;3;4;1;0;0;0
5;"0505";11;4;15;3;3;2;0;1;1
9;"0901";11;4;15;7;3;1;2;0;2
1;"0101";11;4;15;7;4;1;0;1;1
9;"0907";11;4;15;1;4;1;0;1;1
9;"0901";11;4;16;7;4;1;0;2;2
17;"1705";11;4;16;3;1;1;0;0;0
9;"0911";11;4;17;3;4;1;0;1;1
13;"1307";11;4;17;7;4;1;0;1;1
13;"1308";11;4;17;3;4;1;0;1;1
13;"1308";11;4;17;3;4;1;0;0;0
13;"1308";11;4;17;3;4;1;0;0;0
17;"1701";11;4;17;3;7;1;0;2;2
1;"0101";11;4;17;1;5;1;0;1;1
18;"1801";11;4;18;3;7;2;0;0;0
17;"1701";11;4;18;4;3;1;0;0;0
12;"1205";11;4;18;4;4;2;0;4;4
14;"1407";11;4;18;3;4;1;1;1;2
12;"1212";11;4;19;3;7;2;0;0;0
2;"0207";11;4;19;7;4;1;0;1;1
9;"0904";11;4;19;5;4;1;0;2;2
9;"0906";11;4;19;1;4;1;0;1;1
18;"1805";11;4;19;3;4;2;0;0;0
11;"1101";11;4;19;7;3;1;0;1;1
5;"0501";11;4;19;4;4;1;0;0;0
9;"0901";11;4;20;7;4;1;0;1;1
18;"1801";11;4;20;4;4;1;0;0;0
9;"0901";11;4;20;2;3;1;0;3;3
9;"0916";11;4;20;7;4;2;0;1;1
18;"1801";11;4;20;3;3;2;1;3;4
23;"2301";11;4;20;7;3;2;1;0;1
7;"0713";11;4;20;6;4;1;1;1;2
10;"1004";11;4;20;5;4;1;0;0;0
7;"0701";11;4;21;3;7;1;0;1;1
12;"1205";11;4;21;7;4;1;0;1;1
17;"1701";11;4;21;4;3;1;0;0;0
13;"1314";11;4;21;3;7;2;1;0;1
12;"1210";11;4;22;3;4;2;1;1;2
12;"1210";11;4;22;7;4;2;0;0;0
9;"0907";11;4;22;4;4;1;0;0;0
9;"0901";11;4;22;7;4;1;0;1;1
9;"0909";11;4;23;3;4;1;0;1;1
7;"0701";11;4;23;3;4;1;1;0;1
5;"0501";11;4;23;7;3;2;0;2;2
12;"1208";11;4;23;1;4;1;0;1;1
12;"1207";11;4;23;3;7;1;1;0;1
5;"0501";11;4;23;3;3;1;0;0;0
9;"0904";11;5;0;4;4;2;0;0;0
17;"1705";11;5;0;1;4;1;1;0;1
1;"0101";11;5;0;1;1;1;0;2;2
11;"1101";11;5;0;5;1;1;0;0;0
9;"0901";11;5;0;3;7;1;0;0;0
18;"1801";11;5;1;3;1;1;0;2;2
9;"0901";11;5;1;5;4;1;0;2;2
17;"1701";11;5;2;4;4;1;0;0;0
1;"0101";11;5;2;7;4;1;0;0;0
9;"0901";11;5;3;7;3;1;0;0;0
1;"0101";11;5;3;7;4;1;0;0;0
5;"0501";11;5;3;7;4;2;0;0;0
6;"0610";11;5;3;3;4;2;0;0;0
2;"0201";11;5;4;4;4;1;0;0;0
22;"2201";11;5;4;3;4;1;0;0;0
9;"0901";11;5;5;3;3;1;0;1;1
9;"0901";11;5;5;7;3;1;0;1;1
10;"1005";11;5;5;7;3;2;0;1;1
12;"1207";11;5;5;7;4;1;0;1;1
7;"0706";11;5;5;5;4;1;1;0;1
13;"1322";11;5;5;7;4;2;0;1;1
13;"1301";11;5;5;7;3;1;0;1;1
24;"2401";11;5;6;7;4;2;0;1;1
13;"1308";11;5;6;3;4;1;0;0;0
1;"0101";11;5;6;3;4;1;0;2;2
18;"1801";11;5;7;4;3;2;0;0;0
12;"1205";11;5;10;7;4;1;0;2;2
17;"1701";11;5;10;3;1;1;0;0;0
13;"1308";11;5;11;4;4;1;0;0;0
9;"0901";11;5;13;1;3;1;0;1;1
9;"0901";11;5;14;1;3;1;0;1;1
17;"1701";11;5;15;7;3;1;0;1;1
1;"0101";11;5;15;3;4;1;0;1;1
17;"1701";11;5;15;4;3;1;0;1;1
9;"0907";11;5;16;2;5;1;0;1;1
13;"1314";11;5;16;3;7;1;0;2;2
17;"1701";11;5;16;1;4;1;0;1;1
11;"1101";11;5;16;3;4;1;0;0;0
9;"0901";11;5;16;7;4;1;0;1;1
13;"1313";11;5;17;7;4;2;1;0;1
1;"0101";11;5;17;3;7;2;0;3;3
17;"1701";11;5;17;8;3;2;1;6;7
9;"0901";11;5;17;7;4;2;2;2;4
24;"2402";11;5;17;3;7;2;0;0;0
6;"0607";11;5;18;3;4;2;0;1;1
9;"0911";11;5;18;1;4;1;0;2;2
17;"1703";11;5;19;3;4;2;0;1;1
9;"0907";11;5;19;1;4;1;0;1;1
9;"0907";11;5;19;1;4;1;0;0;0
9;"0901";11;5;19;3;4;1;0;1;1
18;"1807";11;5;19;3;4;2;0;0;0
10;"1001";11;5;19;1;3;1;0;1;1
17;"1701";11;5;20;7;3;1;0;1;1
23;"2301";11;5;21;7;9;2;0;1;1
24;"2401";11;5;21;1;4;1;0;2;2
17;"1701";11;5;21;3;1;2;0;0;0
9;"0901";11;5;21;3;3;1;0;1;1
17;"1701";11;5;21;3;1;2;0;0;0
9;"0901";11;5;21;1;7;1;0;1;1
17;"1701";11;5;21;8;3;1;0;2;2
18;"1801";11;5;22;4;1;1;0;0;0
9;"0901";11;5;23;3;7;1;0;3;3
9;"0912";11;6;0;2;5;1;0;1;1
9;"0901";11;6;0;7;1;1;0;1;1
1;"0101";11;6;0;5;1;1;0;1;1
23;"2301";11;6;1;3;2;1;0;0;0
17;"1701";11;6;1;3;7;1;0;3;3
9;"0916";11;6;1;3;7;2;0;1;1
9;"0901";11;6;1;3;7;1;0;1;1
6;"0607";11;6;2;7;4;2;0;0;0
17;"1701";11;6;3;7;4;1;0;3;3
1;"0101";11;6;3;7;4;1;0;0;0
17;"1701";11;6;3;6;3;1;0;1;1
9;"0906";11;6;4;2;5;1;0;1;1
9;"0901";11;6;4;7;3;1;1;0;1
17;"1701";11;6;4;4;3;1;0;0;0
5;"0501";11;6;5;7;4;1;0;1;1
13;"1301";11;6;5;3;7;1;1;1;2
13;"1309";11;6;6;7;4;1;0;1;1
9;"0901";11;6;7;7;3;1;0;1;1
9;"0901";11;6;7;7;3;1;0;1;1
7;"0710";11;6;8;5;4;2;0;0;0
8;"0801";11;6;8;3;3;1;0;0;0
9;"0901";11;6;8;3;7;1;0;1;1
1;"0101";11;6;8;1;4;1;0;1;1
17;"1701";11;6;8;4;4;1;1;1;2
9;"0910";11;6;9;3;7;2;0;1;1
6;"0606";11;6;9;3;4;2;0;0;0
12;"1204";11;6;9;3;7;2;0;2;2
9;"0907";11;6;9;7;4;1;0;0;0
12;"1208";11;6;10;3;4;1;0;1;1
12;"1208";11;6;10;7;4;2;1;0;1
13;"1308";11;6;10;3;4;1;0;0;0
9;"0910";11;6;11;3;7;2;0;2;2
3;"0301";11;6;11;4;4;1;0;1;1
7;"0701";11;6;11;3;7;1;0;2;2
18;"1804";11;6;12;8;4;2;0;0;0
12;"1207";11;6;12;3;7;1;0;2;2
17;"1701";11;6;13;3;7;2;0;0;0
5;"0505";11;6;13;3;4;1;0;2;2
10;"1001";11;6;14;3;4;2;1;0;1
10;"1004";11;6;14;7;2;2;3;0;3
9;"0901";11;6;14;4;10;1;0;1;1
5;"0501";11;6;14;3;2;2;0;4;4
12;"1207";11;6;15;3;4;1;0;1;1
13;"1321";11;6;15;3;4;2;2;2;4
10;"1001";11;6;15;3;4;2;0;0;0
23;"2301";11;6;16;7;3;2;0;1;1
23;"2301";11;6;16;3;2;1;0;1;1
1;"0114";11;6;16;7;4;2;0;2;2
12;"1204";11;6;17;3;7;2;0;1;1
17;"1701";11;6;17;3;7;1;0;1;1
9;"0911";11;6;17;1;4;1;0;2;2
7;"0702";11;6;18;3;4;2;0;1;1
18;"1807";11;6;18;7;4;2;1;4;5
13;"1304";11;6;18;4;4;2;1;0;1
9;"0906";11;6;18;3;7;1;0;1;1
